year,raceId,boatType,classId,place,value,temp,rain,water,n_paddler
2008,ADK90,Kayak,k1tourveteran,2,4.92,70.2,0.323,4.58,1
2011,ADK90,Canoe,open,NA,4.92,62.9,0,7.28,6
2025,ADK90,Canoe,oc4stockmixmaster,1,4.921027777777778,60.5,0.134,3.08,4
2017,ADK90,Canoe,oc4mix,4,4.921111111111111,52.8,0.02,5.46,4
2009,ADK90,Canoe,oc2ammix,1,4.921666666666667,60,0.185,4.03,2
2012,ADK90,Canoe,oc2ammix,1,4.9222222222222225,69.1,0.516,4.29,2
2011,ADK90,Canoe,oc4mix,10,4.925,62.9,0,7.28,4
2013,ADK90,Canoe,oc4,9,4.927777777777778,57.4,0.047,4.6,4
2022,ADK90,Canoe,oc4stockmix,3,4.928166666666667,67.5,0,3.91,4
2016,ADK90,Canoe,oc2am,1,4.93,69.6,0.004,3.19,2
2011,ADK90,Canoe,oc4,4,4.9302777777777775,62.9,0,7.28,4
2022,ADK90,Kayak,k1tourmaster,1,4.930666666666667,67.5,0,3.91,1
2019,ADK90,Canoe,oc2stockveteran,1,4.9325,59.3,0.008,4.97,2
2017,ADK90,Canoe,oc4mix,5,4.933611111111111,52.8,0.02,5.46,4
2010,ADK90,Canoe,oc4mix,3,4.936111111111111,58.4,0,3.89,4
2008,ADK90,Kayak,k1women,3,4.9366666666666665,70.2,0.323,4.58,1
2008,ADK90,Canoe,oc2stock,2,4.937222222222222,70.2,0.323,4.58,2
2008,ADK90,Canoe,oc2ammixmaster,3,4.938055555555556,70.2,0.323,4.58,2
2013,ADK90,Canoe,open,NA,4.941666666666666,57.4,0.047,4.6,6
2013,ADK90,Canoe,oc4,8,4.944166666666667,57.4,0.047,4.6,4
2014,ADK90,Canoe,oc4mix,6,4.9447222222222225,68.9,0.067,4.01,4
2013,ADK90,Canoe,oc2stockmaster,1,4.9447222222222225,57.4,0.047,4.6,2
2016,ADK90,Canoe,oc4mix,5,4.945,69.6,0.004,3.19,4
2008,ADK90,Kayak,k2,3,4.945555555555556,70.2,0.323,4.58,2
2008,ADK90,Canoe,oc4,4,4.9463888888888885,70.2,0.323,4.58,4
2022,ADK90,Kayak,k1unlimitedveteran,1,4.946722222222222,67.5,0,3.91,1
2024,ADK90,Canoe,oc4stockmix,4,4.947166666666666,59.6,0.768,4.26,4
2022,ADK90,Kayak,k2,1,4.947166666666666,67.5,0,3.91,2
2010,ADK90,Kayak,k2mix,1,4.9494444444444445,58.4,0,3.89,2
2024,ADK90,Canoe,oc2openmix,1,4.950111111111111,59.6,0.768,4.26,2
2021,ADK90,Canoe,oc2mix,2,4.950555555555556,60,0,5.13,2
2024,ADK90,Kayak,k1sportmaster,4,4.950972222222222,59.6,0.768,4.26,1
2024,ADK90,Kayak,k1sportmaster,3,4.951388888888889,59.6,0.768,4.26,1
2016,ADK90,Canoe,oc4mix,3,4.954166666666667,69.6,0.004,3.19,4
2014,ADK90,Canoe,open,NA,4.954722222222222,68.9,0.067,4.01,6
2011,ADK90,Kayak,k1unlimited,2,4.958611111111111,62.9,0,7.28,1
2008,ADK90,Canoe,oc4mix,3,4.958611111111111,70.2,0.323,4.58,4
2012,ADK90,Canoe,oc4,2,4.960833333333333,69.1,0.516,4.29,4
2013,ADK90,Kayak,k2mix,3,4.961666666666667,57.4,0.047,4.6,2
2009,ADK90,Canoe,oc2stockmaster,1,4.962777777777778,60,0.185,4.03,2
2022,ADK90,Kayak,k1tourmaster,2,4.962888888888889,67.5,0,3.91,1
2014,ADK90,Canoe,oc4,7,4.963333333333333,68.9,0.067,4.01,4
2010,ADK90,Canoe,oc2ammaster,2,4.964166666666666,58.4,0,3.89,2
2019,ADK90,Kayak,k1tourmaster,3,4.967222222222222,59.3,0.008,4.97,1
2019,ADK90,Canoe,oc4stockmix,4,4.967777777777778,59.3,0.008,4.97,4
2024,ADK90,Canoe,oc4openmix,4,4.968194444444444,59.6,0.768,4.26,4
2013,ADK90,Kayak,k1unlimited,3,4.9686111111111115,57.4,0.047,4.6,1
2008,ADK90,Voyageur,voyageur,6,4.969444444444444,70.2,0.323,4.58,6
2008,ADK90,Canoe,oc1am,1,4.969722222222222,70.2,0.323,4.58,1
2022,ADK90,Canoe,oc2stockmixmaster,1,4.97025,67.5,0,3.91,2
2019,ADK90,Canoe,oc2am,1,4.971111111111111,59.3,0.008,4.97,2
2011,ADK90,Canoe,oc2stockmaster,2,4.971111111111111,62.9,0,7.28,2
2025,ADK90,Canoe,oc1open,1,4.971166666666667,60.5,0.134,3.08,1
2024,ADK90,Canoe,oc4stockmaster,2,4.971638888888889,59.6,0.768,4.26,4
2022,ADK90,Canoe,oc4stockmaster,1,4.971694444444444,67.5,0,3.91,4
2011,ADK90,Canoe,open,NA,4.974444444444444,62.9,0,7.28,6
2016,ADK90,Kayak,k1tourmaster,3,4.974444444444444,69.6,0.004,3.19,1
2011,ADK90,Canoe,oc2stockveteran,1,4.974722222222222,62.9,0,7.28,2
2022,ADK90,Canoe,oc4stockmix,4,4.976305555555555,67.5,0,3.91,4
2010,ADK90,Canoe,oc2stockmaster,1,4.978888888888889,58.4,0,3.89,2
2009,ADK90,Canoe,oc4,5,4.979444444444445,60,0.185,4.03,4
2025,ADK90,Canoe,oc4stockmix,2,4.979638888888889,60.5,0.134,3.08,4
2010,ADK90,Kayak,k1unlimited,1,4.9816666666666665,58.4,0,3.89,1
2024,ADK90,Kayak,k2,2,4.981833333333333,59.6,0.768,4.26,2
2011,ADK90,Canoe,oc4women,1,4.984444444444445,62.9,0,7.28,4
2024,ADK90,Canoe,oc2stockveteran,1,4.985194444444445,59.6,0.768,4.26,2
2017,ADK90,Kayak,k1tourveteran,1,4.9863888888888885,52.8,0.02,5.46,1
2017,ADK90,Canoe,oc2stockmixmaster,1,4.987222222222222,52.8,0.02,5.46,2
2021,ADK90,Canoe,oc4stockmix,4,4.988611111111111,60,0,5.13,4
2023,ADK90,Canoe,oc4stock,4,4.989861111111111,65.2,0,5,4
2011,ADK90,Canoe,oc2stockmixmaster,2,4.9911111111111115,62.9,0,7.28,2
2011,ADK90,Canoe,oc2ammix,3,4.994166666666667,62.9,0,7.28,2
2012,ADK90,Voyageur,voyageur,3,4.9944444444444445,69.1,0.516,4.29,6
2010,ADK90,Canoe,oc1am,1,4.994722222222222,58.4,0,3.89,1
2017,ADK90,Canoe,oc2stock,2,4.995,52.8,0.02,5.46,2
2014,ADK90,Canoe,oc4,9,4.995,68.9,0.067,4.01,4
2011,ADK90,Canoe,open,NA,4.995555555555556,62.9,0,7.28,6
2008,ADK90,Canoe,oc2stockmaster,3,4.996111111111111,70.2,0.323,4.58,2
2008,ADK90,Kayak,k1unlimited,5,4.997777777777777,70.2,0.323,4.58,1
2021,ADK90,Kayak,k1unlimited,1,4.998055555555555,60,0,5.13,1
2024,ADK90,Canoe,oc4stockmix,6,5.00025,59.6,0.768,4.26,4
2011,ADK90,Canoe,oc2stockveteran,2,5.0008333333333335,62.9,0,7.28,2
2013,ADK90,Canoe,oc2am,2,5.001666666666667,57.4,0.047,4.6,2
2025,ADK90,Kayak,k1sportmaster,1,5.0023888888888886,60.5,0.134,3.08,1
2023,ADK90,Canoe,oc1stockveteran,1,5.003083333333333,65.2,0,5,1
2008,ADK90,Canoe,oc4mix,5,5.003333333333333,70.2,0.323,4.58,4
2017,ADK90,Canoe,oc2stock,1,5.003333333333333,52.8,0.02,5.46,2
2022,ADK90,Canoe,oc4stockmaster,2,5.005861111111111,67.5,0,3.91,4
2014,ADK90,Canoe,oc1rec,1,5.006388888888889,68.9,0.067,4.01,1
2024,ADK90,Canoe,oc4stockmix,5,5.008194444444444,59.6,0.768,4.26,4
2008,ADK90,Kayak,k1women,4,5.009722222222222,70.2,0.323,4.58,1
2012,ADK90,Canoe,oc2stockmaster,1,5.012222222222222,69.1,0.516,4.29,2
2016,ADK90,Canoe,oc4mix,4,5.0136111111111115,69.6,0.004,3.19,4
2023,ADK90,Canoe,oc2stock,1,5.014861111111111,65.2,0,5,2
2009,ADK90,Canoe,oc2stockwomen,1,5.016944444444444,60,0.185,4.03,2
2011,ADK90,Canoe,oc4mix,11,5.017222222222222,62.9,0,7.28,4
2013,ADK90,Voyageur,voyageur,2,5.02,57.4,0.047,4.6,6
2022,ADK90,Canoe,oc4stock,3,5.020250000000001,67.5,0,3.91,4
2008,ADK90,Kayak,k1tour,3,5.020277777777777,70.2,0.323,4.58,1
2009,ADK90,Canoe,oc2stockmaster,2,5.020833333333333,60,0.185,4.03,2
2010,ADK90,Canoe,oc2ammix,2,5.021944444444444,58.4,0,3.89,2
2009,ADK90,Voyageur,voyageur,5,5.023611111111111,60,0.185,4.03,6
2011,ADK90,Canoe,oc4mix,13,5.023888888888889,62.9,0,7.28,4
2013,ADK90,Canoe,oc4,12,5.025555555555556,57.4,0.047,4.6,4
2014,ADK90,Canoe,oc1rec,2,5.026666666666666,68.9,0.067,4.01,1
2023,ADK90,Canoe,oc4stockmix,4,5.027333333333334,65.2,0,5,4
2014,ADK90,Canoe,oc4mix,7,5.0280555555555555,68.9,0.067,4.01,4
2009,ADK90,Canoe,oc4mix,4,5.028611111111111,60,0.185,4.03,4
2014,ADK90,Canoe,oc2stockmaster,1,5.028611111111111,68.9,0.067,4.01,2
2017,ADK90,Canoe,oc2ammix,2,5.029166666666667,52.8,0.02,5.46,2
2013,ADK90,Canoe,oc2stockmaster,3,5.033055555555555,57.4,0.047,4.6,2
2011,ADK90,Canoe,oc4,6,5.033055555555555,62.9,0,7.28,4
2019,ADK90,Canoe,oc2stock,1,5.035,59.3,0.008,4.97,2
2017,ADK90,Canoe,oc1rec,1,5.035555555555556,52.8,0.02,5.46,1
2017,ADK90,Canoe,oc1recmaster,1,5.036111111111111,52.8,0.02,5.46,1
2012,ADK90,Kayak,k1unlimited,1,5.036666666666667,69.1,0.516,4.29,1
2010,ADK90,Canoe,oc4,7,5.0377777777777775,58.4,0,3.89,4
2010,ADK90,Voyageur,voyageur,7,5.039166666666667,58.4,0,3.89,6
2021,ADK90,Canoe,oc4stockmix,5,5.039166666666667,60,0,5.13,4
2012,ADK90,Kayak,k2mix,1,5.041388888888889,69.1,0.516,4.29,2
2011,ADK90,Canoe,oc2stock,3,5.0441666666666665,62.9,0,7.28,2
2017,ADK90,Canoe,oc4mix,6,5.045277777777778,52.8,0.02,5.46,4
2008,ADK90,Canoe,oc4mix,8,5.046111111111111,70.2,0.323,4.58,4
2011,ADK90,Canoe,oc2ammix,4,5.046111111111111,62.9,0,7.28,2
2015,ADK90,Canoe,oc4mix,4,5.046944444444445,63,0.185,2.75,4
2023,ADK90,Kayak,k1master,2,5.047277777777778,65.2,0,5,1
2014,ADK90,Canoe,oc2stockmix,2,5.049166666666666,68.9,0.067,4.01,2
2011,ADK90,Canoe,open,NA,5.050277777777778,62.9,0,7.28,6
2014,ADK90,Canoe,oc2stock,1,5.053333333333334,68.9,0.067,4.01,2
2008,ADK90,Canoe,oc1stock,1,5.0536111111111115,70.2,0.323,4.58,1
2024,ADK90,Canoe,oc2openmaster,1,5.054,59.6,0.768,4.26,2
2013,ADK90,Canoe,oc4,10,5.055555555555555,57.4,0.047,4.6,4
2011,ADK90,Canoe,oc2stockmix,1,5.055555555555555,62.9,0,7.28,2
2010,ADK90,Canoe,oc2stockmaster,2,5.055833333333333,58.4,0,3.89,2
2016,ADK90,Canoe,oc4women,1,5.056111111111111,69.6,0.004,3.19,4
2013,ADK90,Canoe,open,NA,5.056111111111111,57.4,0.047,4.6,6
2014,ADK90,Canoe,oc2ammaster,1,5.056388888888889,68.9,0.067,4.01,2
2014,ADK90,Kayak,k1tourveteran,1,5.057777777777778,68.9,0.067,4.01,1
2021,ADK90,Canoe,oc4stockmix,6,5.059444444444445,60,0,5.13,4
2013,ADK90,Canoe,open,NA,5.059722222222222,57.4,0.047,4.6,6
2014,ADK90,Kayak,k1tourmaster,2,5.059722222222222,68.9,0.067,4.01,1
2021,ADK90,SUP,solorec,1,5.061388888888889,60,0,5.13,1
2013,ADK90,Canoe,oc4mix,12,5.0633333333333335,57.4,0.047,4.6,4
2008,ADK90,Canoe,oc4mix,6,5.063888888888889,70.2,0.323,4.58,4
2013,ADK90,Kayak,k1unlimited,2,5.064722222222223,57.4,0.047,4.6,1
2008,ADK90,Canoe,oc2stockmaster,6,5.066388888888889,70.2,0.323,4.58,2
2012,ADK90,Canoe,oc4mix,5,5.068333333333333,69.1,0.516,4.29,4
2008,ADK90,Canoe,oc2stockveteran,1,5.069444444444445,70.2,0.323,4.58,2
2012,ADK90,Kayak,k2mix,2,5.070555555555556,69.1,0.516,4.29,2
2011,ADK90,Canoe,oc4,5,5.071944444444444,62.9,0,7.28,4
2017,ADK90,Canoe,oc2stockmaster,1,5.071944444444444,52.8,0.02,5.46,2
2010,ADK90,Kayak,k1tour,1,5.071944444444444,58.4,0,3.89,1
2021,ADK90,Canoe,oc2stockmix,1,5.073333333333333,60,0,5.13,2
2024,ADK90,Canoe,oc4stockmaster,3,5.075694444444444,59.6,0.768,4.26,4
2014,ADK90,Canoe,open,NA,5.0761111111111115,68.9,0.067,4.01,6
2015,ADK90,Canoe,oc4mix,7,5.077222222222222,63,0.185,2.75,4
2010,ADK90,Canoe,oc4mix,6,5.078611111111111,58.4,0,3.89,4
2009,ADK90,Canoe,oc2stockmix,1,5.078888888888889,60,0.185,4.03,2
2013,ADK90,Canoe,oc2stockmaster,2,5.079444444444444,57.4,0.047,4.6,2
2008,ADK90,Canoe,oc2stockmaster,5,5.079722222222222,70.2,0.323,4.58,2
2011,ADK90,Canoe,oc2stockmixmaster,3,5.081944444444445,62.9,0,7.28,2
2008,ADK90,Canoe,oc2stockmaster,4,5.081944444444445,70.2,0.323,4.58,2
2008,ADK90,Canoe,oc2stockveteran,3,5.082777777777777,70.2,0.323,4.58,2
2010,ADK90,Canoe,oc2stock,1,5.083888888888889,58.4,0,3.89,2
2016,ADK90,Canoe,oc2stock,1,5.084722222222222,69.6,0.004,3.19,2
2015,ADK90,Canoe,oc4,2,5.085277777777778,63,0.185,2.75,4
2024,ADK90,Canoe,oc4stockmix,9,5.087416666666667,59.6,0.768,4.26,4
2016,ADK90,Canoe,oc4,2,5.088888888888889,69.6,0.004,3.19,4
2008,ADK90,Canoe,oc2stockveteran,2,5.091111111111111,70.2,0.323,4.58,2
2023,ADK90,Canoe,oc2stockmixmaster,1,5.094555555555556,65.2,0,5,2
2008,ADK90,Canoe,oc2stock,3,5.095277777777778,70.2,0.323,4.58,2
2017,ADK90,Canoe,oc4mix,9,5.095555555555555,52.8,0.02,5.46,4
2021,ADK90,Canoe,oc2stockmaster,1,5.096111111111111,60,0,5.13,2
2019,ADK90,Canoe,oc2stockveteran,2,5.098055555555556,59.3,0.008,4.97,2
2010,ADK90,Canoe,oc4mix,5,5.098333333333334,58.4,0,3.89,4
2021,ADK90,Kayak,k1tourmaster,1,5.100555555555555,60,0,5.13,1
2013,ADK90,Canoe,oc4,11,5.101388888888889,57.4,0.047,4.6,4
2011,ADK90,Canoe,open,NA,5.102222222222222,62.9,0,7.28,6
2019,ADK90,Canoe,oc4stockmix,5,5.1033333333333335,59.3,0.008,4.97,4
2008,ADK90,Canoe,oc2ammixmaster,6,5.103611111111111,70.2,0.323,4.58,2
2011,ADK90,Canoe,oc2ammix,5,5.103611111111111,62.9,0,7.28,2
2021,ADK90,Canoe,oc2stock,2,5.104722222222223,60,0,5.13,2
2024,ADK90,Canoe,oc4stockmix,7,5.104888888888889,59.6,0.768,4.26,4
2014,ADK90,Canoe,oc1rec,3,5.105555555555555,68.9,0.067,4.01,1
2019,ADK90,Canoe,oc4stockmix,6,5.106111111111111,59.3,0.008,4.97,4
2016,ADK90,Canoe,oc2stockmaster,1,5.106388888888889,69.6,0.004,3.19,2
2012,ADK90,Canoe,oc2amwomen,1,5.106388888888889,69.1,0.516,4.29,2
2011,ADK90,Canoe,oc2stockmixmaster,4,5.1066666666666665,62.9,0,7.28,2
2015,ADK90,Canoe,oc2stockmaster,1,5.1066666666666665,63,0.185,2.75,2
2013,ADK90,Canoe,oc2stock,3,5.107222222222222,57.4,0.047,4.6,2
2019,ADK90,Canoe,oc4stock,4,5.108611111111111,59.3,0.008,4.97,4
2010,ADK90,Canoe,open,NA,5.109444444444445,58.4,0,3.89,6
2016,ADK90,Canoe,oc1rec,1,5.110833333333333,69.6,0.004,3.19,1
2016,ADK90,Canoe,oc1recmaster,1,5.1113888888888885,69.6,0.004,3.19,1
2010,ADK90,Kayak,k1tour,3,5.112222222222222,58.4,0,3.89,1
2021,ADK90,Canoe,oc4stockwomenmaster,1,5.112222222222222,60,0,5.13,4
2023,ADK90,Canoe,oc4stockmix,5,5.113138888888889,65.2,0,5,4
2015,ADK90,Kayak,k1tourmaster,1,5.113333333333333,63,0.185,2.75,1
2012,ADK90,Canoe,oc4mix,6,5.113888888888889,69.1,0.516,4.29,4
2014,ADK90,Canoe,oc2stock,2,5.115833333333334,68.9,0.067,4.01,2
2014,ADK90,Kayak,k1tour,1,5.1161111111111115,68.9,0.067,4.01,1
2017,ADK90,Canoe,open,NA,5.116666666666666,52.8,0.02,5.46,6
2010,ADK90,Canoe,oc4mix,4,5.1177777777777775,58.4,0,3.89,4
2018,ADK90,Kayak,k2,1,5.118333333333333,58.7,0,2.76,2
2011,ADK90,Canoe,oc2stock,2,5.118611111111111,62.9,0,7.28,2
2012,ADK90,Canoe,oc2stockveteran,1,5.1194444444444445,69.1,0.516,4.29,2
2014,ADK90,Canoe,oc2stockmaster,3,5.120277777777778,68.9,0.067,4.01,2
2013,ADK90,Kayak,k1tour,2,5.120277777777778,57.4,0.047,4.6,1
2009,ADK90,Kayak,k1unlimted,2,5.120833333333334,60,0.185,4.03,1
2013,ADK90,Voyageur,voyageur,3,5.121388888888889,57.4,0.047,4.6,6
2011,ADK90,Canoe,oc2stockveteran,7,5.121388888888889,62.9,0,7.28,2
2010,ADK90,Canoe,oc2stockmixmaster,1,5.121666666666667,58.4,0,3.89,2
2012,ADK90,Canoe,open,NA,5.123888888888889,69.1,0.516,4.29,6
2011,ADK90,Canoe,oc2stockmaster,4,5.1258333333333335,62.9,0,7.28,2
2012,ADK90,Kayak,k1unlimited,2,5.126388888888889,69.1,0.516,4.29,1
2008,ADK90,Canoe,oc2stockmixmaster,1,5.128055555555555,70.2,0.323,4.58,2
2008,ADK90,Canoe,oc2ammixmaster,4,5.1305555555555555,70.2,0.323,4.58,2
2009,ADK90,Canoe,oc2ammix,3,5.131111111111111,60,0.185,4.03,2
2009,ADK90,Canoe,oc4mix,8,5.131388888888889,60,0.185,4.03,4
2009,ADK90,Canoe,oc2ammixmaster,1,5.131666666666667,60,0.185,4.03,2
2015,ADK90,Canoe,oc4mix,5,5.1322222222222225,63,0.185,2.75,4
2008,ADK90,Canoe,open,NA,5.1338888888888885,70.2,0.323,4.58,6
2009,ADK90,Kayak,k1unlimted,3,5.135,60,0.185,4.03,1
2024,ADK90,Canoe,oc4stockmix,10,5.1353333333333335,59.6,0.768,4.26,4
2009,ADK90,Canoe,oc2stock,2,5.135833333333333,60,0.185,4.03,2
2018,ADK90,Canoe,oc4open,4,5.136111111111111,58.7,0,2.76,4
2023,ADK90,Canoe,oc2,1,5.137166666666666,65.2,0,5,2
2014,ADK90,Canoe,oc4mix,8,5.139166666666667,68.9,0.067,4.01,4
2011,ADK90,Kayak,k2mix,1,5.140555555555555,62.9,0,7.28,2
2011,ADK90,Canoe,oc2stockveteran,4,5.141111111111111,62.9,0,7.28,2
2009,ADK90,Canoe,oc4mix,6,5.142777777777778,60,0.185,4.03,4
2010,ADK90,Canoe,oc1rec,1,5.1433333333333335,58.4,0,3.89,1
2012,ADK90,Canoe,oc4mix,7,5.144722222222223,69.1,0.516,4.29,4
2009,ADK90,Canoe,oc2stock,3,5.145277777777777,60,0.185,4.03,2
2014,ADK90,Canoe,oc4,8,5.1475,68.9,0.067,4.01,4
2012,ADK90,Canoe,open,NA,5.147777777777778,69.1,0.516,4.29,6
2021,ADK90,Canoe,oc2stockmaster,2,5.148055555555556,60,0,5.13,2
2018,ADK90,Kayak,k1tour,1,5.149444444444445,58.7,0,2.76,1
2015,ADK90,Canoe,oc2stockmaster,2,5.1497222222222225,63,0.185,2.75,2
2008,ADK90,Canoe,open,NA,5.151111111111111,70.2,0.323,4.58,6
2014,ADK90,Canoe,oc2stockmaster,2,5.151388888888889,68.9,0.067,4.01,2
2010,ADK90,Canoe,open,NA,5.151944444444444,58.4,0,3.89,6
2023,ADK90,Canoe,oc2stock,2,5.152777777777778,65.2,0,5,2
2016,ADK90,Canoe,open,NA,5.154722222222222,69.6,0.004,3.19,6
2009,ADK90,Canoe,oc2stockmaster,3,5.1563888888888885,60,0.185,4.03,2
2019,ADK90,Canoe,oc4stock,3,5.1575,59.3,0.008,4.97,4
2008,ADK90,Canoe,oc2stockmixmaster,2,5.160277777777778,70.2,0.323,4.58,2
2016,ADK90,Canoe,oc4mix,6,5.160277777777778,69.6,0.004,3.19,4
2011,ADK90,Canoe,oc2stockveteran,6,5.162222222222222,62.9,0,7.28,2
2010,ADK90,Canoe,oc2ammix,3,5.163055555555555,58.4,0,3.89,2
2012,ADK90,Canoe,oc4mix,8,5.163055555555555,69.1,0.516,4.29,4
2023,ADK90,Kayak,k1master,3,5.16425,65.2,0,5,1
2008,ADK90,Canoe,oc1am,2,5.165,70.2,0.323,4.58,1
2011,ADK90,Canoe,oc4,7,5.1658333333333335,62.9,0,7.28,4
2024,ADK90,Canoe,oc4stockmix,8,5.171472222222222,59.6,0.768,4.26,4
2011,ADK90,Canoe,oc1rec,2,5.1722222222222225,62.9,0,7.28,1
2008,ADK90,Canoe,oc2stockmixmaster,3,5.174722222222222,70.2,0.323,4.58,2
2009,ADK90,Canoe,oc2stockmixmaster,1,5.175,60,0.185,4.03,2
2009,ADK90,Canoe,oc4,6,5.175277777777778,60,0.185,4.03,4
2013,ADK90,Canoe,oc4mix,11,5.1755555555555555,57.4,0.047,4.6,4
2008,ADK90,Canoe,oc2am,5,5.175833333333333,70.2,0.323,4.58,2
2022,ADK90,Canoe,oc2stockopen,1,5.1770555555555555,67.5,0,3.91,2
2012,ADK90,Canoe,oc2stockmaster,2,5.177777777777778,69.1,0.516,4.29,2
2019,ADK90,Canoe,oc1rec,1,5.178333333333334,59.3,0.008,4.97,1
2011,ADK90,Guideboat,g2,1,5.178888888888889,62.9,0,7.28,2
2008,ADK90,Kayak,k1tour,2,5.180555555555555,70.2,0.323,4.58,1
2008,ADK90,Canoe,oc1rec,2,5.181111111111111,70.2,0.323,4.58,1
2008,ADK90,Canoe,oc1rec,1,5.181388888888889,70.2,0.323,4.58,1
2024,ADK90,Canoe,oc2stock,1,5.182055555555556,59.6,0.768,4.26,2
2015,ADK90,Voyageur,voyageur,3,5.1825,63,0.185,2.75,6
2019,ADK90,Canoe,oc2stockmaster,1,5.1825,59.3,0.008,4.97,2
2011,ADK90,Canoe,oc2ammix,6,5.182777777777778,62.9,0,7.28,2
2023,ADK90,Canoe,oc4stockmix,6,5.183111111111112,65.2,0,5,4
2011,ADK90,Canoe,oc2am,5,5.183888888888889,62.9,0,7.28,2
2010,ADK90,Canoe,oc2stockveteran,2,5.184444444444445,58.4,0,3.89,2
2009,ADK90,Canoe,open,NA,5.185833333333333,60,0.185,4.03,6
2016,ADK90,Kayak,k1unlimited,1,5.186388888888889,69.6,0.004,3.19,1
2010,ADK90,Canoe,oc2stockveteran,1,5.1866666666666665,58.4,0,3.89,2
2010,ADK90,Canoe,oc2ammaster,3,5.188888888888889,58.4,0,3.89,2
2009,ADK90,Canoe,oc2stockmix,2,5.189444444444445,60,0.185,4.03,2
2013,ADK90,Canoe,open,NA,5.189722222222223,57.4,0.047,4.6,6
2017,ADK90,Canoe,open,NA,5.191388888888889,52.8,0.02,5.46,6
2014,ADK90,Canoe,oc4,11,5.192222222222222,68.9,0.067,4.01,4
2011,ADK90,Canoe,oc2stock,5,5.192777777777778,62.9,0,7.28,2
2008,ADK90,Canoe,oc2stock,4,5.1947222222222225,70.2,0.323,4.58,2
2011,ADK90,Canoe,oc1stock,1,5.197222222222222,62.9,0,7.28,1
2014,ADK90,Canoe,oc4,12,5.197222222222222,68.9,0.067,4.01,4
2016,ADK90,Kayak,k1tourveteran,1,5.197777777777778,69.6,0.004,3.19,1
2017,ADK90,Canoe,open,NA,5.200277777777778,52.8,0.02,5.46,6
2024,ADK90,Canoe,oc4stockwomenmaster,1,5.200666666666667,59.6,0.768,4.26,4
2016,ADK90,Canoe,oc2stock,3,5.2011111111111115,69.6,0.004,3.19,2
2023,ADK90,Canoe,oc2stock,3,5.201194444444444,65.2,0,5,2
2012,ADK90,Canoe,oc1rec,1,5.201388888888889,69.1,0.516,4.29,1
2008,ADK90,Canoe,oc1stock,2,5.201944444444444,70.2,0.323,4.58,1
2019,ADK90,Canoe,oc4stockmix,7,5.201944444444444,59.3,0.008,4.97,4
2022,ADK90,Kayak,k2,2,5.202,67.5,0,3.91,2
2013,ADK90,Canoe,open,NA,5.202222222222222,57.4,0.047,4.6,6
2014,ADK90,Kayak,k2mix,2,5.203611111111111,68.9,0.067,4.01,2
2021,ADK90,Kayak,k2mixveteran,1,5.203611111111111,60,0,5.13,2
2023,ADK90,Kayak,k1veteran,1,5.205361111111111,65.2,0,5,1
2014,ADK90,Canoe,open,NA,5.206111111111111,68.9,0.067,4.01,6
2021,ADK90,Canoe,oc4stockmixmaster,4,5.206666666666667,60,0,5.13,4
2016,ADK90,Voyageur,voyageur,3,5.206666666666667,69.6,0.004,3.19,6
2013,ADK90,Canoe,oc2stockmixmaster,1,5.208333333333333,57.4,0.047,4.6,2
2017,ADK90,Canoe,oc2amwomen,2,5.208611111111111,52.8,0.02,5.46,2
2019,ADK90,Kayak,k1unlimited,4,5.210277777777778,59.3,0.008,4.97,1
2016,ADK90,Canoe,oc2stock,2,5.210277777777778,69.6,0.004,3.19,2
2009,ADK90,Canoe,oc2ammix,2,5.210833333333333,60,0.185,4.03,2
2022,ADK90,Canoe,oc4stockmix,5,5.211222222222222,67.5,0,3.91,4
2009,ADK90,Canoe,oc2stock,4,5.211388888888889,60,0.185,4.03,2
2010,ADK90,Canoe,oc1rec,2,5.211666666666667,58.4,0,3.89,1
2010,ADK90,Canoe,oc1rec,3,5.2122222222222225,58.4,0,3.89,1
2013,ADK90,Canoe,oc1rec,2,5.212777777777778,57.4,0.047,4.6,1
2016,ADK90,Canoe,oc4mix,7,5.212777777777778,69.6,0.004,3.19,4
2011,ADK90,Canoe,oc2stock,4,5.213055555555556,62.9,0,7.28,2
2013,ADK90,Canoe,oc1rec,1,5.213333333333333,57.4,0.047,4.6,1
2008,ADK90,Canoe,open,NA,5.213888888888889,70.2,0.323,4.58,6
2011,ADK90,Canoe,open,NA,5.214444444444444,62.9,0,7.28,6
2013,ADK90,Canoe,open,NA,5.215,57.4,0.047,4.6,6
2015,ADK90,Kayak,k1tourveteran,1,5.2188888888888885,63,0.185,2.75,1
2016,ADK90,Canoe,oc4,3,5.219444444444444,69.6,0.004,3.19,4
2015,ADK90,Canoe,oc4mix,6,5.22,63,0.185,2.75,4
2024,ADK90,Canoe,oc4stockmaster,4,5.220055555555556,59.6,0.768,4.26,4
2017,ADK90,Canoe,open,NA,5.220833333333333,52.8,0.02,5.46,6
2013,ADK90,Canoe,oc4women,1,5.221388888888889,57.4,0.047,4.6,4
2009,ADK90,Canoe,oc2stockmaster,6,5.221666666666667,60,0.185,4.03,2
2025,ADK90,Canoe,oc1stockexhibwomen,1,5.221861111111111,60.5,0.134,3.08,1
2025,ADK90,Canoe,oc2stockmixmaster,1,5.222027777777778,60.5,0.134,3.08,2
2009,ADK90,Canoe,oc2stockmaster,5,5.223055555555556,60,0.185,4.03,2
